frame,EyeAspectRatio,left_eye_landmarks,right_eye_landmarks,Label
"[[[ 21   3   0]
  [ 21   3   0]
  [ 21   3   0]
  ...
  [  9   0   5]
  [  9   0   4]
  [  9   0   4]]

 [[ 61  43  40]
  [ 61  43  40]
  [ 61  43  40]
  ...
  [ 59  46  55]
  [ 59  47  54]
  [ 59  47  54]]

 [[114  83  79]
  [114  83  79]
  [114  83  79]
  ...
  [106  89 115]
  [107  91 115]
  [107  91 115]]

 ...

 [[182 146  96]
  [182 146  96]
  [182 146  96]
  ...
  [190 148  94]
  [190 148  94]
  [190 148  94]]

 [[182 146  96]
  [182 146  96]
  [182 146  96]
  ...
  [190 148  94]
  [190 148  94]
  [190 148  94]]

 [[182 146  96]
  [182 146  96]
  [182 146  96]
  ...
  [190 148  94]
  [190 148  94]
  [190 148  94]]]",0.2640952531365235,"[(288, 151), (293, 147), (299, 147), (306, 150), (299, 152), (293, 152)]","[(333, 149), (339, 145), (346, 145), (352, 148), (346, 150), (340, 150)]",0
"[[[ 17   0   0]
  [ 17   0   0]
  [ 18   0   0]
  ...
  [  9   0   5]
  [  9   0   4]
  [  9   0   4]]

 [[ 56  38  35]
  [ 56  38  35]
  [ 57  39  36]
  ...
  [ 59  46  55]
  [ 59  47  54]
  [ 59  47  54]]

 [[109  78  74]
  [109  78  74]
  [110  79  75]
  ...
  [106  89 115]
  [107  91 115]
  [107  91 115]]

 ...

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [187 146  90]
  [187 146  90]
  [187 146  90]]

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [187 146  90]
  [187 146  90]
  [187 146  90]]

 [[178 142  92]
  [178 142  92]
  [178 142  92]
  ...
  [187 146  90]
  [187 146  90]
  [187 146  90]]]",0.2728881467412083,"[(288, 151), (293, 147), (300, 147), (306, 150), (300, 152), (293, 153)]","[(333, 149), (339, 145), (346, 145), (352, 148), (347, 150), (340, 150)]",0
"[[[ 21   3   0]
  [ 21   3   0]
  [ 21   3   0]
  ...
  [  9   0   5]
  [  9   0   4]
  [  9   0   4]]

 [[ 61  43  40]
  [ 61  43  40]
  [ 61  43  40]
  ...
  [ 59  46  55]
  [ 59  47  54]
  [ 59  47  54]]

 [[114  83  79]
  [114  83  79]
  [114  83  79]
  ...
  [106  89 115]
  [107  91 115]
  [107  91 115]]

 ...

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [190 147  91]
  [190 147  91]
  [190 147  91]]

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [190 147  91]
  [190 147  91]
  [190 147  91]]

 [[184 146  96]
  [184 146  96]
  [184 146  96]
  ...
  [190 147  91]
  [190 147  91]
  [190 147  91]]]",0.3098049545548419,"[(288, 151), (293, 147), (300, 147), (306, 151), (300, 152), (293, 153)]","[(334, 150), (340, 145), (347, 145), (353, 148), (347, 151), (341, 151)]",0
"[[[ 21   3   0]
  [ 21   3   0]
  [ 21   3   0]
  ...
  [ 14   0  11]
  [ 17   0  10]
  [ 17   0  10]]

 [[ 61  43  40]
  [ 61  43  40]
  [ 61  43  40]
  ...
  [ 67  47  64]
  [ 71  49  64]
  [ 71  49  64]]

 [[114  83  79]
  [114  83  79]
  [114  83  79]
  ...
  [114  90 126]
  [117  91 125]
  [117  91 125]]

 ...

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]

 [[186 149  96]
  [186 149  96]
  [186 149  96]
  ...
  [194 152  93]
  [194 152  93]
  [194 152  93]]]",0.31774618721977715,"[(288, 151), (293, 147), (300, 147), (307, 151), (300, 152), (293, 153)]","[(334, 150), (340, 145), (347, 145), (353, 149), (347, 151), (340, 151)]",0
"[[[ 21   3   0]
  [ 21   3   0]
  [ 21   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 61  43  40]
  [ 61  43  40]
  [ 61  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[114  83  79]
  [114  83  79]
  [114  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2892918196490144,"[(288, 151), (293, 147), (300, 147), (306, 151), (300, 153), (293, 153)]","[(334, 150), (340, 146), (347, 146), (352, 149), (347, 151), (340, 151)]",0
"[[[ 21   3   0]
  [ 21   3   0]
  [ 21   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 61  43  40]
  [ 61  43  40]
  [ 61  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[114  83  79]
  [114  83  79]
  [114  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [198 154  95]
  [198 154  95]
  [198 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [198 154  95]
  [198 154  95]
  [198 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [198 154  95]
  [198 154  95]
  [198 154  95]]]",0.27028597169579804,"[(287, 151), (293, 147), (299, 147), (306, 151), (299, 153), (292, 153)]","[(334, 151), (340, 147), (347, 146), (353, 150), (347, 152), (341, 152)]",0
"[[[ 21   3   0]
  [ 21   3   0]
  [ 21   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 61  43  40]
  [ 61  43  40]
  [ 61  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[114  83  79]
  [114  83  79]
  [114  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.3128834349465244,"[(288, 151), (293, 147), (300, 147), (307, 152), (300, 153), (293, 153)]","[(334, 151), (340, 146), (347, 146), (353, 149), (348, 152), (341, 152)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]]",0.3024133414735542,"[(289, 152), (294, 148), (301, 148), (308, 152), (301, 153), (294, 154)]","[(335, 151), (341, 146), (348, 146), (354, 150), (348, 152), (341, 152)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]]",0.31861542525065334,"[(289, 151), (295, 147), (302, 147), (308, 152), (301, 153), (294, 153)]","[(335, 151), (341, 146), (348, 146), (354, 150), (349, 152), (342, 152)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]]",0.3192092206286047,"[(291, 150), (296, 147), (303, 147), (310, 151), (303, 152), (296, 153)]","[(337, 151), (343, 147), (350, 147), (356, 150), (350, 152), (343, 152)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]]",0.34210050920847046,"[(291, 150), (297, 145), (304, 146), (311, 151), (304, 152), (297, 152)]","[(338, 151), (344, 147), (351, 147), (357, 151), (352, 153), (345, 153)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[189 150  95]
  [189 150  95]
  [189 150  95]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[189 150  95]
  [189 150  95]
  [189 150  95]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[189 150  95]
  [189 150  95]
  [189 150  95]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]]",0.3149219136191694,"[(294, 149), (300, 145), (306, 146), (313, 150), (306, 151), (299, 151)]","[(340, 151), (346, 147), (353, 147), (359, 151), (353, 153), (346, 153)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[187 150  95]
  [187 150  95]
  [187 150  95]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[187 150  95]
  [187 150  95]
  [187 150  95]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]

 [[187 150  95]
  [187 150  95]
  [187 150  95]
  ...
  [196 155  94]
  [196 155  94]
  [196 155  94]]]",0.29105714757931933,"[(296, 149), (301, 145), (308, 146), (314, 151), (308, 152), (301, 151)]","[(342, 152), (348, 148), (355, 148), (360, 152), (355, 154), (348, 153)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [197 156  95]
  [197 156  95]
  [197 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [197 156  95]
  [197 156  95]
  [197 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [197 156  95]
  [197 156  95]
  [197 156  95]]]",0.2858142430038846,"[(297, 150), (303, 146), (310, 147), (316, 151), (309, 152), (303, 152)]","[(343, 152), (350, 148), (356, 149), (362, 153), (356, 154), (350, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [  8   0   7]
  [ 12   0   7]
  [ 13   0   8]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 62  45  61]
  [ 65  45  60]
  [ 66  46  61]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [109  87 123]
  [112  89 122]
  [113  90 123]]

 ...

 [[185 147  97]
  [185 147  97]
  [185 147  97]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[185 147  97]
  [185 147  97]
  [185 147  97]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[185 147  97]
  [185 147  97]
  [185 147  97]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]]",0.2789370915356973,"[(298, 149), (304, 146), (311, 146), (317, 151), (310, 152), (303, 152)]","[(344, 153), (351, 149), (358, 149), (363, 153), (357, 155), (351, 154)]",0
"[[[ 20   0   0]
  [ 20   0   0]
  [ 20   0   0]
  ...
  [  8   0   7]
  [ 12   0   7]
  [ 13   0   8]]

 [[ 59  39  36]
  [ 59  39  36]
  [ 59  39  36]
  ...
  [ 62  45  61]
  [ 65  45  60]
  [ 66  46  61]]

 [[112  79  75]
  [112  79  75]
  [112  79  75]
  ...
  [109  87 123]
  [112  89 122]
  [113  90 123]]

 ...

 [[179 143  93]
  [179 143  93]
  [179 143  93]
  ...
  [189 148  92]
  [189 148  92]
  [189 148  92]]

 [[179 143  93]
  [179 143  93]
  [179 143  93]
  ...
  [189 148  92]
  [189 148  92]
  [189 148  92]]

 [[179 143  93]
  [179 143  93]
  [179 143  93]
  ...
  [189 148  92]
  [189 148  92]
  [189 148  92]]]",0.2659830122441804,"[(299, 150), (305, 147), (311, 147), (317, 151), (310, 152), (304, 152)]","[(345, 153), (351, 150), (358, 150), (363, 153), (357, 155), (351, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [  8   0   7]
  [ 12   0   7]
  [ 13   0   8]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 62  45  61]
  [ 65  45  60]
  [ 66  46  61]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [109  87 123]
  [112  89 122]
  [113  90 123]]

 ...

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [189 148  92]
  [189 148  92]
  [189 148  92]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [189 148  92]
  [189 148  92]
  [189 148  92]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [189 148  92]
  [189 148  92]
  [189 148  92]]]",0.2843828802251541,"[(299, 149), (305, 146), (311, 146), (317, 151), (311, 152), (304, 151)]","[(345, 153), (352, 149), (358, 149), (364, 153), (358, 154), (352, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [  8   0   7]
  [ 12   0   7]
  [ 13   0   8]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 62  45  61]
  [ 65  45  60]
  [ 66  46  61]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [109  87 123]
  [112  89 122]
  [113  90 123]]

 ...

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  97]
  [187 150  97]
  [187 150  97]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2789370915356973,"[(300, 150), (305, 147), (312, 147), (318, 151), (311, 152), (305, 152)]","[(346, 153), (352, 149), (358, 149), (363, 153), (358, 155), (352, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[189 150  97]
  [189 150  97]
  [189 150  97]
  ...
  [194 154  95]
  [194 154  95]
  [194 154  95]]

 [[189 150  97]
  [189 150  97]
  [189 150  97]
  ...
  [194 154  95]
  [194 154  95]
  [194 154  95]]

 [[189 150  97]
  [189 150  97]
  [189 150  97]
  ...
  [194 154  95]
  [194 154  95]
  [194 154  95]]]",0.2845129276666125,"[(299, 149), (305, 146), (312, 147), (318, 151), (311, 152), (304, 152)]","[(346, 153), (352, 149), (359, 149), (364, 153), (359, 154), (352, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[189 150  97]
  [189 150  97]
  [189 150  97]
  ...
  [197 155  96]
  [197 155  96]
  [197 155  96]]

 [[189 150  97]
  [189 150  97]
  [189 150  97]
  ...
  [197 155  96]
  [197 155  96]
  [197 155  96]]

 [[189 150  97]
  [189 150  97]
  [189 150  97]
  ...
  [197 155  96]
  [197 155  96]
  [197 155  96]]]",0.2923600359160665,"[(299, 149), (305, 146), (312, 147), (318, 151), (311, 152), (304, 152)]","[(346, 153), (353, 149), (359, 149), (365, 153), (359, 155), (352, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[187 150  95]
  [187 150  95]
  [187 150  95]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  95]
  [187 150  95]
  [187 150  95]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[187 150  95]
  [187 150  95]
  [187 150  95]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2789370915356973,"[(300, 150), (306, 147), (312, 147), (318, 151), (312, 152), (305, 152)]","[(346, 153), (352, 149), (359, 150), (364, 153), (358, 155), (352, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2669538243340459,"[(300, 150), (306, 147), (312, 147), (318, 151), (311, 152), (305, 152)]","[(346, 153), (352, 150), (359, 150), (364, 154), (358, 155), (352, 154)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[188 151  96]
  [188 151  96]
  [188 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[188 151  96]
  [188 151  96]
  [188 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[188 151  96]
  [188 151  96]
  [188 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.2794544697400216,"[(299, 150), (305, 147), (312, 147), (318, 152), (311, 152), (305, 152)]","[(346, 153), (352, 150), (359, 150), (364, 154), (359, 155), (352, 155)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 14   0   9]
  [ 17   0   9]
  [ 17   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 69  49  64]
  [ 71  50  63]
  [ 71  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [115  92 125]
  [117  92 124]
  [117  92 124]]

 ...

 [[188 151  96]
  [188 151  96]
  [188 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[188 151  96]
  [188 151  96]
  [188 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]

 [[188 151  96]
  [188 151  96]
  [188 151  96]
  ...
  [196 154  95]
  [196 154  95]
  [196 154  95]]]",0.24418883746981762,"[(300, 150), (306, 147), (312, 148), (318, 152), (312, 152), (305, 152)]","[(346, 154), (352, 151), (359, 151), (364, 155), (358, 156), (352, 155)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 14   0   9]
  [ 17   0   9]
  [ 17   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 69  49  64]
  [ 71  50  63]
  [ 71  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [115  92 125]
  [117  92 124]
  [117  92 124]]

 ...

 [[188 150 100]
  [188 150 100]
  [190 152 102]
  ...
  [196 156  97]
  [196 156  97]
  [196 156  97]]

 [[188 150 100]
  [188 150 100]
  [190 152 102]
  ...
  [196 156  97]
  [196 156  97]
  [196 156  97]]

 [[188 150 100]
  [188 150 100]
  [190 152 102]
  ...
  [196 156  97]
  [196 156  97]
  [196 156  97]]]",0.2665629146646486,"[(301, 151), (306, 148), (313, 148), (319, 152), (312, 153), (306, 153)]","[(346, 154), (352, 151), (359, 151), (364, 155), (359, 156), (352, 156)]",0
"[[[ 23   3   0]
  [ 23   3   0]
  [ 23   3   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  43  40]
  [ 63  43  40]
  [ 63  43  40]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  83  79]
  [116  83  79]
  [116  83  79]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[183 146  93]
  [183 146  93]
  [183 146  93]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[183 146  93]
  [183 146  93]
  [183 146  93]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]

 [[183 146  93]
  [183 146  93]
  [183 146  93]
  ...
  [191 150  94]
  [191 150  94]
  [191 150  94]]]",0.19285165842643626,"[(301, 155), (307, 154), (313, 154), (318, 156), (312, 157), (306, 157)]","[(344, 158), (350, 156), (356, 157), (361, 159), (356, 160), (350, 160)]",0
"[[[ 23   5   0]
  [ 23   5   0]
  [ 23   5   0]
  ...
  [ 12   0   9]
  [ 15   0   9]
  [ 15   0   9]]

 [[ 63  45  37]
  [ 63  45  37]
  [ 63  45  37]
  ...
  [ 65  48  62]
  [ 69  50  63]
  [ 69  50  63]]

 [[116  84  76]
  [116  84  76]
  [116  84  76]
  ...
  [112  91 124]
  [115  93 124]
  [115  93 124]]

 ...

 [[188 149  94]
  [188 149  94]
  [188 149  94]
  ...
  [194 154  95]
  [194 154  95]
  [194 154  95]]

 [[188 149  94]
  [188 149  94]
  [188 149  94]
  ...
  [194 154  95]
  [194 154  95]
  [194 154  95]]

 [[188 149  94]
  [188 149  94]
  [188 149  94]
  ...
  [194 154  95]
  [194 154  95]
  [194 154  95]]]",0.20392944934561458,"[(301, 156), (306, 154), (312, 155), (318, 157), (312, 158), (306, 158)]","[(345, 159), (351, 157), (357, 157), (362, 160), (356, 161), (351, 160)]",0
